course_id,local,modality,date,total_leads
TUR,Centro 5,In-person,2025-09-08,20
SEG,Centro 1,In-person,2025-09-08,19
HCP,Centro 2,In-person,2025-09-08,18
PYT,Centro 2,Hybrid,2025-09-08,18
VND,Centro 5,In-person,2025-09-08,17
HCP,Centro 1,In-person,2025-09-08,16
SST,Centro 3,Online,2025-09-08,16
FOR,Centro 3,Hybrid,2025-09-08,15
GER,Centro 5,In-person,2025-09-08,15
INF,Centro 3,Hybrid,2025-09-08,15
PRI,Centro 3,Hybrid,2025-09-08,15
SEG,Centro 3,Hybrid,2025-09-08,15
LID,Centro 1,Online,2025-09-08,14
MNT,Centro 3,In-person,2025-09-08,14
SCI,Centro 3,In-person,2025-09-08,14
HCP,Centro 3,Hybrid,2025-09-08,13
LID,Centro 1,In-person,2025-09-08,13
MNT,Centro 5,In-person,2025-09-08,12
PRI,Centro 4,In-person,2025-09-08,12
PRO,Centro 2,Hybrid,2025-09-08,12
LID,Centro 1,Hybrid,2025-09-08,11
PYT,Centro 4,In-person,2025-09-08,11
CYB,Centro 2,In-person,2025-09-08,10
GES,Centro 4,In-person,2025-09-08,10
HAC,Centro 4,Hybrid,2025-09-08,10
LID,Centro 5,Online,2025-09-08,10
PRI,Centro 2,In-person,2025-09-08,10
TUR,Centro 4,Hybrid,2025-09-08,9
GES,Centro 1,In-person,2025-09-08,8
PYT,Centro 1,Hybrid,2025-09-08,8
HAC,Centro 3,In-person,2025-09-08,7
SST,Centro 5,Hybrid,2025-09-08,7
VND,Centro 5,Hybrid,2025-09-08,7
LOG,Centro 2,Hybrid,2025-09-08,6
PRI,Centro 2,Hybrid,2025-09-08,6
SOC,Centro 4,Hybrid,2025-09-08,6
HOT,Centro 2,In-person,2025-09-08,5
EXC,Centro 4,In-person,2025-09-08,4
FOR,Centro 5,Online,2025-09-08,4
GER,Centro 2,Hybrid,2025-09-08,4
PRO,Centro 2,Online,2025-09-08,4
PYT,Centro 3,Hybrid,2025-09-08,4
SCI,Centro 1,Hybrid,2025-09-08,4
INF,Centro 1,In-person,2025-09-08,3
ING,Centro 4,Hybrid,2025-09-08,3
LOG,Centro 1,Hybrid,2025-09-08,3
LOG,Centro 3,Hybrid,2025-09-08,3
PBI,Centro 4,In-person,2025-09-08,3
SST,Centro 2,In-person,2025-09-08,3
TUR,Centro 2,In-person,2025-09-08,3
PRO,Centro 1,Online,2025-09-15,156
MNT,Centro 4,In-person,2025-09-15,143
MNT,Centro 5,In-person,2025-09-15,121
EXC,Centro 4,Online,2025-09-15,119
PYT,Centro 3,Hybrid,2025-09-15,117
SOC,Centro 3,In-person,2025-09-15,114
MNT,Centro 3,In-person,2025-09-15,108
EMP,Centro 5,In-person,2025-09-15,95
PRO,Centro 3,Online,2025-09-15,89
EMP,Centro 3,In-person,2025-09-15,88
PBI,Centro 2,Hybrid,2025-09-15,86
PRI,Centro 5,In-person,2025-09-15,81
PBI,Centro 1,Online,2025-09-15,77
CYB,Centro 4,In-person,2025-09-15,68
SEG,Centro 4,Hybrid,2025-09-15,67
LOG,Centro 1,In-person,2025-09-15,66
HOT,Centro 3,In-person,2025-09-15,63
LOG,Centro 2,Hybrid,2025-09-15,63
SST,Centro 1,In-person,2025-09-15,59
CYB,Centro 4,Hybrid,2025-09-15,58
PBI,Centro 1,Hybrid,2025-09-15,58
FOR,Centro 5,Online,2025-09-15,57
SST,Centro 3,Online,2025-09-15,57
GES,Centro 2,Hybrid,2025-09-15,56
CYB,Centro 1,Online,2025-09-15,55
GER,Centro 5,Hybrid,2025-09-15,55
SEG,Centro 3,Hybrid,2025-09-15,52
HOT,Centro 5,In-person,2025-09-15,51
CYB,Centro 4,Online,2025-09-15,49
ING,Centro 3,Online,2025-09-15,48
SST,Centro 5,In-person,2025-09-15,46
PRI,Centro 2,Hybrid,2025-09-15,45
HAC,Centro 5,Hybrid,2025-09-15,44
LID,Centro 3,In-person,2025-09-15,44
PBI,Centro 4,Online,2025-09-15,44
SOC,Centro 2,In-person,2025-09-15,44
VND,Centro 2,In-person,2025-09-15,44
PBI,Centro 2,Online,2025-09-15,43
SEG,Centro 3,In-person,2025-09-15,43
FOR,Centro 5,Hybrid,2025-09-15,42
ING,Centro 2,Hybrid,2025-09-15,42
LID,Centro 5,In-person,2025-09-15,42
PRI,Centro 2,In-person,2025-09-15,42
EXC,Centro 1,In-person,2025-09-15,41
SCI,Centro 4,In-person,2025-09-15,41
SST,Centro 1,Hybrid,2025-09-15,40
CYB,Centro 3,Hybrid,2025-09-15,38
PRI,Centro 4,Hybrid,2025-09-15,35
SST,Centro 2,Hybrid,2025-09-15,35
HAC,Centro 1,In-person,2025-09-15,34
LOG,Centro 5,In-person,2025-09-15,32
SCI,Centro 3,Hybrid,2025-09-15,32
SCI,Centro 2,In-person,2025-09-15,32
SEG,Centro 5,Online,2025-09-15,32
EXC,Centro 2,In-person,2025-09-15,30
PYT,Centro 4,Hybrid,2025-09-15,30
SCI,Centro 1,In-person,2025-09-15,30
GER,Centro 3,In-person,2025-09-15,29
HCP,Centro 2,In-person,2025-09-15,29
PRO,Centro 4,Hybrid,2025-09-15,29
CYB,Centro 2,Online,2025-09-15,28
LOG,Centro 2,In-person,2025-09-15,28
TUR,Centro 3,Hybrid,2025-09-15,28
LID,Centro 5,Online,2025-09-15,27
PBI,Centro 4,Hybrid,2025-09-15,27
SEG,Centro 1,Online,2025-09-15,27
SOC,Centro 4,Hybrid,2025-09-15,26
SOC,Centro 5,In-person,2025-09-15,26
HAC,Centro 4,Hybrid,2025-09-15,25
HOT,Centro 5,Hybrid,2025-09-15,25
HAC,Centro 5,In-person,2025-09-15,24
LOG,Centro 3,Hybrid,2025-09-15,24
SEG,Centro 3,Online,2025-09-15,24
HCP,Centro 4,Hybrid,2025-09-15,23
ING,Centro 5,In-person,2025-09-15,23
LOG,Centro 4,In-person,2025-09-15,23
INF,Centro 1,In-person,2025-09-15,20
PRI,Centro 5,Hybrid,2025-09-15,20
SEG,Centro 2,Online,2025-09-15,20
SST,Centro 3,In-person,2025-09-15,20
EXC,Centro 1,Hybrid,2025-09-15,19
FOR,Centro 2,Hybrid,2025-09-15,19
LID,Centro 4,Hybrid,2025-09-15,19
LOG,Centro 4,Hybrid,2025-09-15,19
PBI,Centro 5,Online,2025-09-15,19
VND,Centro 2,Hybrid,2025-09-15,19
CYB,Centro 1,Hybrid,2025-09-15,18
HAC,Centro 4,In-person,2025-09-15,18
LID,Centro 1,Online,2025-09-15,18
ING,Centro 1,Online,2025-09-15,17
SCI,Centro 5,Hybrid,2025-09-15,17
HCP,Centro 3,Hybrid,2025-09-15,16
PBI,Centro 3,Hybrid,2025-09-15,16
PBI,Centro 2,In-person,2025-09-15,16
TUR,Centro 2,In-person,2025-09-15,16
GES,Centro 4,Hybrid,2025-09-15,15
PRI,Centro 3,In-person,2025-09-15,15
INF,Centro 3,In-person,2025-09-15,14
PRI,Centro 1,Hybrid,2025-09-15,14
SEG,Centro 1,In-person,2025-09-15,14
SST,Centro 2,Online,2025-09-15,14
CYB,Centro 2,Hybrid,2025-09-15,13
EXC,Centro 1,Online,2025-09-15,13
EXC,Centro 4,Hybrid,2025-09-15,13
GER,Centro 4,Hybrid,2025-09-15,13
GES,Centro 5,Hybrid,2025-09-15,13
HCP,Centro 5,Hybrid,2025-09-15,13
HOT,Centro 1,In-person,2025-09-15,13
INF,Centro 5,In-person,2025-09-15,13
HOT,Centro 2,In-person,2025-09-15,12
PYT,Centro 5,In-person,2025-09-15,12
SEG,Centro 4,In-person,2025-09-15,12
SST,Centro 5,Hybrid,2025-09-15,12
VND,Centro 4,Online,2025-09-15,12
VND,Centro 5,Online,2025-09-15,12
SOC,Centro 1,In-person,2025-09-15,11
EMP,Centro 1,In-person,2025-09-15,10
LID,Centro 4,In-person,2025-09-15,10
PBI,Centro 4,In-person,2025-09-15,10
PRI,Centro 4,In-person,2025-09-15,9
SEG,Centro 5,Hybrid,2025-09-15,9
SST,Centro 2,In-person,2025-09-15,9
CYB,Centro 3,In-person,2025-09-15,8
FOR,Centro 4,Hybrid,2025-09-15,8
SCI,Centro 3,In-person,2025-09-15,8
VND,Centro 5,Hybrid,2025-09-15,8
EXC,Centro 5,Hybrid,2025-09-15,7
GER,Centro 2,In-person,2025-09-15,7
HCP,Centro 1,In-person,2025-09-15,7
ING,Centro 4,Hybrid,2025-09-15,7
PRO,Centro 4,In-person,2025-09-15,7
SCI,Centro 5,In-person,2025-09-15,7
HAC,Centro 3,Hybrid,2025-09-15,6
HOT,Centro 1,Hybrid,2025-09-15,6
FOR,Centro 2,Online,2025-09-15,5
GES,Centro 2,In-person,2025-09-15,5
LID,Centro 1,Hybrid,2025-09-15,5
PRO,Centro 2,Hybrid,2025-09-15,5
VND,Centro 1,In-person,2025-09-15,5
VND,Centro 5,In-person,2025-09-15,5
EXC,Centro 2,Online,2025-09-15,4
EXC,Centro 4,In-person,2025-09-15,4
EXC,Centro 5,In-person,2025-09-15,4
FOR,Centro 4,In-person,2025-09-15,4
HAC,Centro 5,Online,2025-09-15,4
INF,Centro 3,Hybrid,2025-09-15,4
INF,Centro 4,Hybrid,2025-09-15,4
INF,Centro 2,In-person,2025-09-15,4
LID,Centro 4,Online,2025-09-15,4
LID,Centro 2,Hybrid,2025-09-15,4
LID,Centro 1,In-person,2025-09-15,4
MNT,Centro 1,In-person,2025-09-15,4
PYT,Centro 5,Online,2025-09-15,4
TUR,Centro 4,Hybrid,2025-09-15,4
HCP,Centro 3,In-person,2025-09-15,3
LOG,Centro 3,In-person,2025-09-15,3
SST,Centro 3,Hybrid,2025-09-15,3
VND,Centro 4,Hybrid,2025-09-15,3
PRO,Centro 2,Online,2025-09-22,215
PRO,Centro 2,Hybrid,2025-09-22,154
CYB,Centro 2,Hybrid,2025-09-22,125
CYB,Centro 4,Hybrid,2025-09-22,122
SOC,Centro 3,In-person,2025-09-22,121
GER,Centro 5,In-person,2025-09-22,116
FOR,Centro 2,Hybrid,2025-09-22,113
FOR,Centro 3,Online,2025-09-22,110
MNT,Centro 1,In-person,2025-09-22,110
FOR,Centro 2,Online,2025-09-22,106
GER,Centro 3,In-person,2025-09-22,106
PBI,Centro 4,Online,2025-09-22,105
VND,Centro 5,Online,2025-09-22,101
MNT,Centro 3,In-person,2025-09-22,99
PBI,Centro 3,Online,2025-09-22,93
CYB,Centro 4,Online,2025-09-22,85
FOR,Centro 4,Online,2025-09-22,81
EXC,Centro 1,Online,2025-09-22,77
HAC,Centro 5,In-person,2025-09-22,77
SEG,Centro 3,In-person,2025-09-22,77
LOG,Centro 5,Hybrid,2025-09-22,72
PRO,Centro 2,In-person,2025-09-22,71
TUR,Centro 5,In-person,2025-09-22,71
EXC,Centro 2,Hybrid,2025-09-22,69
LOG,Centro 2,In-person,2025-09-22,68
HAC,Centro 5,Online,2025-09-22,67
PYT,Centro 3,Hybrid,2025-09-22,67
SCI,Centro 3,Hybrid,2025-09-22,67
LID,Centro 1,Hybrid,2025-09-22,66
VND,Centro 3,Hybrid,2025-09-22,66
EXC,Centro 2,Online,2025-09-22,65
HOT,Centro 5,Hybrid,2025-09-22,64
PRI,Centro 4,In-person,2025-09-22,63
LID,Centro 1,In-person,2025-09-22,62
VND,Centro 2,In-person,2025-09-22,62
HOT,Centro 5,In-person,2025-09-22,60
HAC,Centro 1,In-person,2025-09-22,56
SOC,Centro 5,In-person,2025-09-22,56
GES,Centro 5,Hybrid,2025-09-22,55
SEG,Centro 2,Hybrid,2025-09-22,55
PYT,Centro 5,In-person,2025-09-22,51
GES,Centro 5,In-person,2025-09-22,50
SEG,Centro 1,Hybrid,2025-09-22,49
INF,Centro 1,In-person,2025-09-22,47
VND,Centro 4,In-person,2025-09-22,46
EXC,Centro 4,Hybrid,2025-09-22,44
PBI,Centro 5,In-person,2025-09-22,44
EMP,Centro 3,In-person,2025-09-22,43
HAC,Centro 5,Hybrid,2025-09-22,42
SEG,Centro 4,In-person,2025-09-22,42
GES,Centro 4,In-person,2025-09-22,41
INF,Centro 2,Hybrid,2025-09-22,41
EMP,Centro 5,In-person,2025-09-22,39
HCP,Centro 4,Hybrid,2025-09-22,39
ING,Centro 5,Hybrid,2025-09-22,39
VND,Centro 4,Online,2025-09-22,37
EXC,Centro 5,Hybrid,2025-09-22,36
HAC,Centro 3,Hybrid,2025-09-22,33
SST,Centro 2,Online,2025-09-22,33
EXC,Centro 4,Online,2025-09-22,32
GER,Centro 1,In-person,2025-09-22,32
PBI,Centro 1,Online,2025-09-22,32
GER,Centro 4,In-person,2025-09-22,31
ING,Centro 1,Online,2025-09-22,31
LOG,Centro 4,In-person,2025-09-22,31
SCI,Centro 1,Hybrid,2025-09-22,31
CYB,Centro 1,Online,2025-09-22,28
EMP,Centro 2,In-person,2025-09-22,27
EXC,Centro 5,In-person,2025-09-22,27
EMP,Centro 4,In-person,2025-09-22,26
HOT,Centro 2,In-person,2025-09-22,25
LOG,Centro 5,In-person,2025-09-22,25
EXC,Centro 1,Hybrid,2025-09-22,24
INF,Centro 2,In-person,2025-09-22,24
GER,Centro 1,Hybrid,2025-09-22,23
HCP,Centro 2,Hybrid,2025-09-22,23
PRI,Centro 3,In-person,2025-09-22,23
SEG,Centro 4,Online,2025-09-22,23
TUR,Centro 3,Hybrid,2025-09-22,22
INF,Centro 1,Hybrid,2025-09-22,21
LID,Centro 2,Hybrid,2025-09-22,21
LID,Centro 5,In-person,2025-09-22,21
PRI,Centro 1,Hybrid,2025-09-22,21
CYB,Centro 2,Online,2025-09-22,20
ING,Centro 4,Hybrid,2025-09-22,20
PBI,Centro 2,Hybrid,2025-09-22,20
PYT,Centro 2,Online,2025-09-22,20
PYT,Centro 4,Online,2025-09-22,20
GER,Centro 2,In-person,2025-09-22,18
HCP,Centro 3,In-person,2025-09-22,18
PBI,Centro 4,In-person,2025-09-22,17
PBI,Centro 5,Hybrid,2025-09-22,16
PRI,Centro 2,Hybrid,2025-09-22,16
SOC,Centro 4,Hybrid,2025-09-22,16
CYB,Centro 3,Hybrid,2025-09-22,15
LID,Centro 1,Online,2025-09-22,15
PRO,Centro 5,In-person,2025-09-22,15
SST,Centro 2,Hybrid,2025-09-22,15
PYT,Centro 2,Hybrid,2025-09-22,14
GER,Centro 5,Hybrid,2025-09-22,13
HCP,Centro 5,Hybrid,2025-09-22,13
INF,Centro 5,In-person,2025-09-22,13
LOG,Centro 1,In-person,2025-09-22,13
MNT,Centro 5,In-person,2025-09-22,13
PYT,Centro 4,Hybrid,2025-09-22,13
PYT,Centro 4,In-person,2025-09-22,13
SEG,Centro 1,Online,2025-09-22,13
SEG,Centro 3,Online,2025-09-22,13
TUR,Centro 1,Hybrid,2025-09-22,13
TUR,Centro 4,In-person,2025-09-22,13
VND,Centro 1,Hybrid,2025-09-22,13
EXC,Centro 2,In-person,2025-09-22,12
INF,Centro 3,Hybrid,2025-09-22,12
VND,Centro 2,Hybrid,2025-09-22,12
HAC,Centro 1,Online,2025-09-22,11
EXC,Centro 4,In-person,2025-09-22,10
HAC,Centro 2,In-person,2025-09-22,10
HOT,Centro 3,In-person,2025-09-22,10
GER,Centro 4,Hybrid,2025-09-22,9
GES,Centro 2,Hybrid,2025-09-22,9
HCP,Centro 1,In-person,2025-09-22,9
LOG,Centro 3,In-person,2025-09-22,9
PBI,Centro 2,In-person,2025-09-22,9
PRI,Centro 1,In-person,2025-09-22,9
PRO,Centro 1,Online,2025-09-22,8
SCI,Centro 1,In-person,2025-09-22,8
SST,Centro 5,Hybrid,2025-09-22,8
CYB,Centro 3,In-person,2025-09-22,7
CYB,Centro 4,In-person,2025-09-22,7
INF,Centro 4,In-person,2025-09-22,7
ING,Centro 2,In-person,2025-09-22,7
LOG,Centro 2,Hybrid,2025-09-22,7
LOG,Centro 3,Hybrid,2025-09-22,7
PRO,Centro 4,Hybrid,2025-09-22,7
SST,Centro 4,In-person,2025-09-22,7
EMP,Centro 1,In-person,2025-09-22,6
HAC,Centro 4,Hybrid,2025-09-22,6
HAC,Centro 4,In-person,2025-09-22,6
CYB,Centro 2,In-person,2025-09-22,5
HAC,Centro 2,Online,2025-09-22,5
PBI,Centro 1,Hybrid,2025-09-22,5
PBI,Centro 3,Hybrid,2025-09-22,5
VND,Centro 5,Hybrid,2025-09-22,5
EXC,Centro 3,In-person,2025-09-22,4
LID,Centro 4,Online,2025-09-22,4
PRI,Centro 5,Hybrid,2025-09-22,4
PYT,Centro 5,Online,2025-09-22,4
SEG,Centro 1,In-person,2025-09-22,4
SOC,Centro 2,In-person,2025-09-22,4
HOT,Centro 1,Hybrid,2025-09-22,3
HOT,Centro 2,Hybrid,2025-09-22,3
SEG,Centro 4,Hybrid,2025-09-22,3
SST,Centro 3,Online,2025-09-22,3
SST,Centro 5,In-person,2025-09-22,3
ING,Centro 3,Online,2025-09-29,167
EMP,Centro 3,In-person,2025-09-29,154
PYT,Centro 4,Online,2025-09-29,132
EMP,Centro 1,In-person,2025-09-29,123
FOR,Centro 5,Online,2025-09-29,121
MNT,Centro 4,In-person,2025-09-29,104
ING,Centro 3,Hybrid,2025-09-29,103
EXC,Centro 2,Online,2025-09-29,95
MNT,Centro 1,In-person,2025-09-29,91
SEG,Centro 2,Hybrid,2025-09-29,89
PYT,Centro 2,Online,2025-09-29,87
SEG,Centro 2,Online,2025-09-29,86
PBI,Centro 4,Online,2025-09-29,81
HOT,Centro 4,In-person,2025-09-29,76
HOT,Centro 5,In-person,2025-09-29,75
SEG,Centro 1,In-person,2025-09-29,74
CYB,Centro 1,Online,2025-09-29,73
SCI,Centro 3,Hybrid,2025-09-29,73
SST,Centro 5,Online,2025-09-29,72
FOR,Centro 2,Online,2025-09-29,70
PRI,Centro 4,Hybrid,2025-09-29,69
SOC,Centro 1,Hybrid,2025-09-29,65
PYT,Centro 3,Hybrid,2025-09-29,64
FOR,Centro 3,In-person,2025-09-29,62
PBI,Centro 3,Hybrid,2025-09-29,62
SST,Centro 3,Hybrid,2025-09-29,62
EXC,Centro 1,Online,2025-09-29,61
EXC,Centro 4,Hybrid,2025-09-29,61
LOG,Centro 3,In-person,2025-09-29,61
HOT,Centro 5,Hybrid,2025-09-29,60
PBI,Centro 4,Hybrid,2025-09-29,60
PRI,Centro 5,In-person,2025-09-29,60
PYT,Centro 1,Hybrid,2025-09-29,60
HCP,Centro 2,Hybrid,2025-09-29,59
PBI,Centro 2,Online,2025-09-29,59
EMP,Centro 2,In-person,2025-09-29,58
MNT,Centro 5,In-person,2025-09-29,58
SOC,Centro 3,In-person,2025-09-29,58
SST,Centro 5,Hybrid,2025-09-29,58
INF,Centro 3,In-person,2025-09-29,57
CYB,Centro 2,Hybrid,2025-09-29,56
INF,Centro 4,In-person,2025-09-29,55
GES,Centro 2,Online,2025-09-29,54
HAC,Centro 4,Hybrid,2025-09-29,54
PRO,Centro 4,In-person,2025-09-29,53
HCP,Centro 3,Hybrid,2025-09-29,50
PRO,Centro 4,Hybrid,2025-09-29,50
EXC,Centro 4,Online,2025-09-29,49
HAC,Centro 5,Online,2025-09-29,49
SCI,Centro 2,In-person,2025-09-29,49
CYB,Centro 2,In-person,2025-09-29,48
LID,Centro 1,Hybrid,2025-09-29,48
TUR,Centro 5,In-person,2025-09-29,48
CYB,Centro 3,Hybrid,2025-09-29,46
LID,Centro 1,In-person,2025-09-29,43
VND,Centro 3,Hybrid,2025-09-29,43
GER,Centro 4,In-person,2025-09-29,42
SCI,Centro 1,In-person,2025-09-29,42
VND,Centro 4,Hybrid,2025-09-29,42
TUR,Centro 2,Hybrid,2025-09-29,40
PRO,Centro 1,Online,2025-09-29,38
HAC,Centro 3,In-person,2025-09-29,37
LID,Centro 2,Hybrid,2025-09-29,37
LOG,Centro 1,In-person,2025-09-29,37
SEG,Centro 5,In-person,2025-09-29,35
GES,Centro 4,In-person,2025-09-29,34
HAC,Centro 2,In-person,2025-09-29,34
MNT,Centro 3,In-person,2025-09-29,34
PRO,Centro 2,Online,2025-09-29,34
PYT,Centro 5,Online,2025-09-29,33
GER,Centro 5,Hybrid,2025-09-29,32
LOG,Centro 4,In-person,2025-09-29,31
PRO,Centro 2,In-person,2025-09-29,31
SEG,Centro 4,In-person,2025-09-29,31
HOT,Centro 3,In-person,2025-09-29,30
PRI,Centro 3,Hybrid,2025-09-29,30
PYT,Centro 1,Online,2025-09-29,30
INF,Centro 5,In-person,2025-09-29,29
PYT,Centro 2,Hybrid,2025-09-29,29
TUR,Centro 4,In-person,2025-09-29,29
CYB,Centro 4,Hybrid,2025-09-29,28
GER,Centro 3,In-person,2025-09-29,28
GER,Centro 5,In-person,2025-09-29,28
PBI,Centro 3,Online,2025-09-29,28
EMP,Centro 5,In-person,2025-09-29,27
HAC,Centro 5,In-person,2025-09-29,27
LOG,Centro 3,Hybrid,2025-09-29,27
HOT,Centro 2,In-person,2025-09-29,26
LOG,Centro 2,In-person,2025-09-29,26
PBI,Centro 2,Hybrid,2025-09-29,26
SEG,Centro 1,Online,2025-09-29,26
HAC,Centro 4,In-person,2025-09-29,25
SCI,Centro 5,In-person,2025-09-29,25
SEG,Centro 3,Online,2025-09-29,25
EXC,Centro 3,In-person,2025-09-29,24
CYB,Centro 1,In-person,2025-09-29,22
VND,Centro 1,In-person,2025-09-29,22
GER,Centro 1,Hybrid,2025-09-29,21
HCP,Centro 4,Hybrid,2025-09-29,21
INF,Centro 2,Hybrid,2025-09-29,21
PBI,Centro 1,Hybrid,2025-09-29,21
TUR,Centro 1,In-person,2025-09-29,21
SEG,Centro 5,Hybrid,2025-09-29,20
SOC,Centro 5,Hybrid,2025-09-29,20
SST,Centro 4,Online,2025-09-29,20
VND,Centro 3,Online,2025-09-29,20
GES,Centro 5,Hybrid,2025-09-29,18
SST,Centro 1,Hybrid,2025-09-29,18
VND,Centro 1,Hybrid,2025-09-29,18
TUR,Centro 2,In-person,2025-09-29,17
VND,Centro 2,In-person,2025-09-29,16
CYB,Centro 1,Hybrid,2025-09-29,15
FOR,Centro 4,Online,2025-09-29,15
SST,Centro 4,In-person,2025-09-29,15
SCI,Centro 5,Hybrid,2025-09-29,14
SOC,Centro 3,Hybrid,2025-09-29,14
EXC,Centro 5,Hybrid,2025-09-29,13
GER,Centro 1,In-person,2025-09-29,13
HCP,Centro 1,In-person,2025-09-29,13
PBI,Centro 5,Online,2025-09-29,13
PBI,Centro 4,In-person,2025-09-29,13
PRI,Centro 2,In-person,2025-09-29,13
EMP,Centro 4,In-person,2025-09-29,12
ING,Centro 2,In-person,2025-09-29,12
LID,Centro 4,Hybrid,2025-09-29,12
PRO,Centro 5,In-person,2025-09-29,12
PYT,Centro 5,Hybrid,2025-09-29,12
PBI,Centro 5,In-person,2025-09-29,11
SCI,Centro 2,Hybrid,2025-09-29,11
HCP,Centro 3,In-person,2025-09-29,10
INF,Centro 2,In-person,2025-09-29,10
SCI,Centro 1,Hybrid,2025-09-29,10
SEG,Centro 3,In-person,2025-09-29,10
TUR,Centro 5,Hybrid,2025-09-29,10
SOC,Centro 5,In-person,2025-09-29,8
VND,Centro 5,Online,2025-09-29,8
PRO,Centro 2,Hybrid,2025-09-29,7
SST,Centro 2,In-person,2025-09-29,7
HAC,Centro 2,Online,2025-09-29,6
HAC,Centro 3,Hybrid,2025-09-29,6
PRI,Centro 4,In-person,2025-09-29,6
SST,Centro 4,Hybrid,2025-09-29,6
FOR,Centro 1,Hybrid,2025-09-29,5
GES,Centro 2,Hybrid,2025-09-29,5
ING,Centro 5,In-person,2025-09-29,5
LID,Centro 5,Online,2025-09-29,5
PBI,Centro 1,Online,2025-09-29,5
CYB,Centro 4,Online,2025-09-29,4
EXC,Centro 4,In-person,2025-09-29,4
FOR,Centro 1,In-person,2025-09-29,4
HCP,Centro 2,In-person,2025-09-29,4
LOG,Centro 5,In-person,2025-09-29,4
PYT,Centro 4,Hybrid,2025-09-29,4
SOC,Centro 2,In-person,2025-09-29,4
TUR,Centro 1,Hybrid,2025-09-29,4
VND,Centro 5,In-person,2025-09-29,4
EXC,Centro 2,Hybrid,2025-09-29,3
GER,Centro 4,Hybrid,2025-09-29,3
ING,Centro 4,Hybrid,2025-09-29,3
SCI,Centro 4,In-person,2025-09-29,3
SOC,Centro 2,Hybrid,2025-09-29,3
LID,Centro 1,Online,2025-10-06,184
PYT,Centro 2,Online,2025-10-06,178
EXC,Centro 3,In-person,2025-10-06,143
CYB,Centro 1,Online,2025-10-06,136
CYB,Centro 4,Hybrid,2025-10-06,104
PRI,Centro 1,In-person,2025-10-06,104
PRO,Centro 2,Hybrid,2025-10-06,100
GER,Centro 1,In-person,2025-10-06,96
SEG,Centro 1,In-person,2025-10-06,89
CYB,Centro 2,Hybrid,2025-10-06,84
INF,Centro 2,In-person,2025-10-06,81
LID,Centro 5,Online,2025-10-06,78
ING,Centro 1,Hybrid,2025-10-06,77
SEG,Centro 5,Online,2025-10-06,77
HOT,Centro 5,Hybrid,2025-10-06,76
PBI,Centro 3,Online,2025-10-06,75
PBI,Centro 3,Hybrid,2025-10-06,74
EMP,Centro 5,In-person,2025-10-06,72
ING,Centro 2,Hybrid,2025-10-06,71
FOR,Centro 2,Hybrid,2025-10-06,70
FOR,Centro 4,In-person,2025-10-06,68
HAC,Centro 1,Online,2025-10-06,68
HOT,Centro 3,Hybrid,2025-10-06,67
EMP,Centro 1,In-person,2025-10-06,64
EXC,Centro 4,Online,2025-10-06,64
HCP,Centro 4,In-person,2025-10-06,61
FOR,Centro 3,In-person,2025-10-06,60
ING,Centro 3,Hybrid,2025-10-06,60
MNT,Centro 1,In-person,2025-10-06,59
PRI,Centro 3,In-person,2025-10-06,59
PBI,Centro 2,In-person,2025-10-06,57
SCI,Centro 2,Hybrid,2025-10-06,57
HAC,Centro 1,Hybrid,2025-10-06,56
PYT,Centro 4,Hybrid,2025-10-06,56
HCP,Centro 1,In-person,2025-10-06,55
PRO,Centro 4,Hybrid,2025-10-06,54
LID,Centro 5,In-person,2025-10-06,52
SOC,Centro 5,In-person,2025-10-06,51
PRI,Centro 3,Hybrid,2025-10-06,49
TUR,Centro 1,Hybrid,2025-10-06,49
LOG,Centro 1,In-person,2025-10-06,48
GER,Centro 4,In-person,2025-10-06,47
CYB,Centro 5,Online,2025-10-06,46
HCP,Centro 5,Hybrid,2025-10-06,46
VND,Centro 5,Online,2025-10-06,46
ING,Centro 2,In-person,2025-10-06,45
EXC,Centro 5,In-person,2025-10-06,44
SCI,Centro 3,In-person,2025-10-06,44
TUR,Centro 2,In-person,2025-10-06,43
HCP,Centro 2,In-person,2025-10-06,42
GES,Centro 2,Online,2025-10-06,40
CYB,Centro 1,Hybrid,2025-10-06,39
GER,Centro 2,In-person,2025-10-06,39
INF,Centro 2,Hybrid,2025-10-06,39
PBI,Centro 2,Online,2025-10-06,39
PBI,Centro 1,In-person,2025-10-06,39
HAC,Centro 3,Hybrid,2025-10-06,36
ING,Centro 1,In-person,2025-10-06,36
LID,Centro 2,In-person,2025-10-06,36
SCI,Centro 4,Hybrid,2025-10-06,36
HAC,Centro 4,In-person,2025-10-06,35
SST,Centro 3,Online,2025-10-06,35
PYT,Centro 5,Online,2025-10-06,34
EXC,Centro 3,Online,2025-10-06,33
SST,Centro 5,Hybrid,2025-10-06,33
GER,Centro 5,Hybrid,2025-10-06,31
HOT,Centro 3,In-person,2025-10-06,31
TUR,Centro 5,In-person,2025-10-06,31
PRI,Centro 5,In-person,2025-10-06,30
HCP,Centro 3,Hybrid,2025-10-06,29
SEG,Centro 4,Online,2025-10-06,29
HAC,Centro 4,Hybrid,2025-10-06,28
HAC,Centro 3,In-person,2025-10-06,28
HOT,Centro 4,In-person,2025-10-06,28
VND,Centro 2,In-person,2025-10-06,28
GES,Centro 5,Online,2025-10-06,27
GES,Centro 2,Hybrid,2025-10-06,27
