course_id,local,modality,date,total_sales
SOC,Centro 3,In-person,2024-12-02,6
FOR,Centro 5,Hybrid,2024-12-02,5
GER,Centro 3,In-person,2024-12-02,5
HCP,Centro 4,Hybrid,2024-12-02,5
HCP,Centro 4,In-person,2024-12-02,5
LID,Centro 4,Hybrid,2024-12-02,5
LOG,Centro 1,In-person,2024-12-02,5
SOC,Centro 4,Hybrid,2024-12-02,5
CYB,Centro 3,Hybrid,2024-12-02,4
EMP,Centro 3,In-person,2024-12-02,4
GER,Centro 2,In-person,2024-12-02,4
GES,Centro 1,In-person,2024-12-02,4
HCP,Centro 5,Hybrid,2024-12-02,4
INF,Centro 4,In-person,2024-12-02,4
LID,Centro 1,Online,2024-12-02,4
LID,Centro 3,Hybrid,2024-12-02,3
PBI,Centro 4,In-person,2024-12-02,3
PRI,Centro 3,Hybrid,2024-12-02,3
PYT,Centro 4,Hybrid,2024-12-02,3
CYB,Centro 3,Online,2024-12-02,2
HAC,Centro 1,Hybrid,2024-12-02,2
HCP,Centro 3,In-person,2024-12-02,2
ING,Centro 1,Hybrid,2024-12-02,2
LID,Centro 5,Hybrid,2024-12-02,2
EMP,Centro 1,In-person,2024-12-02,1
EMP,Centro 4,In-person,2024-12-02,1
EXC,Centro 4,In-person,2024-12-02,1
HAC,Centro 5,Online,2024-12-02,1
HOT,Centro 2,In-person,2024-12-02,1
HOT,Centro 4,Hybrid,2024-12-02,1
ING,Centro 5,Online,2024-12-02,1
ING,Centro 5,In-person,2024-12-02,1
LID,Centro 4,In-person,2024-12-02,1
LOG,Centro 4,In-person,2024-12-02,1
PBI,Centro 4,Online,2024-12-02,1
PRI,Centro 2,In-person,2024-12-02,1
SCI,Centro 3,Hybrid,2024-12-02,1
SEG,Centro 4,In-person,2024-12-02,1
SOC,Centro 1,In-person,2024-12-02,1
SST,Centro 5,Hybrid,2024-12-02,1
VND,Centro 4,In-person,2024-12-02,1
VND,Centro 5,Hybrid,2024-12-02,1
MNT,Centro 5,In-person,2024-12-09,49
EXC,Centro 2,Online,2024-12-09,44
SEG,Centro 1,In-person,2024-12-09,36
GES,Centro 2,Hybrid,2024-12-09,31
LID,Centro 2,Online,2024-12-09,27
SST,Centro 5,Online,2024-12-09,27
CYB,Centro 5,Online,2024-12-09,25
PBI,Centro 4,Online,2024-12-09,24
FOR,Centro 4,Online,2024-12-09,23
LID,Centro 3,Hybrid,2024-12-09,23
HCP,Centro 4,In-person,2024-12-09,21
PRI,Centro 2,In-person,2024-12-09,21
EXC,Centro 4,In-person,2024-12-09,17
HAC,Centro 4,In-person,2024-12-09,17
HOT,Centro 4,Hybrid,2024-12-09,17
VND,Centro 4,Hybrid,2024-12-09,17
EXC,Centro 2,Hybrid,2024-12-09,16
CYB,Centro 4,Hybrid,2024-12-09,15
PYT,Centro 5,Hybrid,2024-12-09,14
SST,Centro 1,In-person,2024-12-09,14
GER,Centro 1,In-person,2024-12-09,13
MNT,Centro 3,In-person,2024-12-09,13
PRI,Centro 4,In-person,2024-12-09,13
PRO,Centro 4,In-person,2024-12-09,13
SST,Centro 4,Hybrid,2024-12-09,13
CYB,Centro 4,Online,2024-12-09,12
FOR,Centro 2,Hybrid,2024-12-09,12
GES,Centro 2,Online,2024-12-09,12
PBI,Centro 4,In-person,2024-12-09,12
PRI,Centro 3,Hybrid,2024-12-09,12
SEG,Centro 3,In-person,2024-12-09,12
HAC,Centro 1,Hybrid,2024-12-09,11
GES,Centro 4,In-person,2024-12-09,10
HCP,Centro 2,Hybrid,2024-12-09,10
HCP,Centro 5,In-person,2024-12-09,10
INF,Centro 2,In-person,2024-12-09,10
LOG,Centro 3,In-person,2024-12-09,10
PBI,Centro 5,Hybrid,2024-12-09,10
TUR,Centro 4,In-person,2024-12-09,9
LID,Centro 1,Hybrid,2024-12-09,8
PBI,Centro 1,Hybrid,2024-12-09,8
PRI,Centro 2,Hybrid,2024-12-09,8
SEG,Centro 2,In-person,2024-12-09,8
VND,Centro 5,Online,2024-12-09,8
CYB,Centro 1,Online,2024-12-09,7
PYT,Centro 2,Hybrid,2024-12-09,7
HAC,Centro 2,In-person,2024-12-09,6
SOC,Centro 5,Hybrid,2024-12-09,6
EMP,Centro 5,In-person,2024-12-09,5
ING,Centro 2,In-person,2024-12-09,5
EXC,Centro 5,Hybrid,2024-12-09,4
HAC,Centro 5,In-person,2024-12-09,4
HOT,Centro 2,In-person,2024-12-09,4
VND,Centro 1,Hybrid,2024-12-09,4
VND,Centro 4,In-person,2024-12-09,4
EXC,Centro 1,Hybrid,2024-12-09,3
EXC,Centro 1,In-person,2024-12-09,3
HCP,Centro 4,Hybrid,2024-12-09,3
INF,Centro 1,In-person,2024-12-09,3
LOG,Centro 3,Hybrid,2024-12-09,3
MNT,Centro 1,In-person,2024-12-09,3
MNT,Centro 2,In-person,2024-12-09,3
PRI,Centro 4,Hybrid,2024-12-09,3
SCI,Centro 2,In-person,2024-12-09,3
SST,Centro 5,In-person,2024-12-09,3
TUR,Centro 1,Hybrid,2024-12-09,3
FOR,Centro 4,Hybrid,2024-12-09,2
HOT,Centro 5,In-person,2024-12-09,2
ING,Centro 1,Online,2024-12-09,2
ING,Centro 5,Online,2024-12-09,2
PBI,Centro 4,Hybrid,2024-12-09,2
SCI,Centro 1,In-person,2024-12-09,2
SCI,Centro 4,In-person,2024-12-09,2
TUR,Centro 2,In-person,2024-12-09,2
TUR,Centro 5,In-person,2024-12-09,2
FOR,Centro 1,Online,2024-12-09,1
FOR,Centro 5,In-person,2024-12-09,1
GER,Centro 3,Hybrid,2024-12-09,1
GER,Centro 4,In-person,2024-12-09,1
HAC,Centro 2,Hybrid,2024-12-09,1
HOT,Centro 1,Hybrid,2024-12-09,1
LID,Centro 2,Hybrid,2024-12-09,1
LID,Centro 4,Hybrid,2024-12-09,1
LOG,Centro 4,In-person,2024-12-09,1
PBI,Centro 3,Hybrid,2024-12-09,1
PYT,Centro 2,In-person,2024-12-09,1
PYT,Centro 4,Online,2024-12-09,1
VND,Centro 1,In-person,2024-12-09,1
TUR,Centro 5,In-person,2024-12-16,33
EXC,Centro 5,Hybrid,2024-12-16,28
PYT,Centro 4,Online,2024-12-16,28
PRO,Centro 4,In-person,2024-12-16,24
CYB,Centro 2,Online,2024-12-16,23
FOR,Centro 3,Online,2024-12-16,23
LID,Centro 4,In-person,2024-12-16,22
PRI,Centro 5,In-person,2024-12-16,22
SEG,Centro 4,Hybrid,2024-12-16,21
GER,Centro 3,In-person,2024-12-16,20
EXC,Centro 1,In-person,2024-12-16,19
EXC,Centro 3,Hybrid,2024-12-16,18
VND,Centro 3,Online,2024-12-16,17
EMP,Centro 1,In-person,2024-12-16,14
EMP,Centro 2,In-person,2024-12-16,14
SCI,Centro 5,In-person,2024-12-16,14
CYB,Centro 4,In-person,2024-12-16,13
LID,Centro 1,Online,2024-12-16,13
LOG,Centro 4,In-person,2024-12-16,13
PRO,Centro 1,Online,2024-12-16,13
HAC,Centro 4,In-person,2024-12-16,12
PBI,Centro 2,Online,2024-12-16,12
SST,Centro 5,In-person,2024-12-16,12
CYB,Centro 4,Hybrid,2024-12-16,10
HCP,Centro 1,Hybrid,2024-12-16,10
HOT,Centro 2,Hybrid,2024-12-16,10
ING,Centro 2,Online,2024-12-16,10
PRI,Centro 4,Hybrid,2024-12-16,10
PRO,Centro 1,Hybrid,2024-12-16,10
SEG,Centro 5,In-person,2024-12-16,10
ING,Centro 4,In-person,2024-12-16,9
PBI,Centro 4,Online,2024-12-16,9
SCI,Centro 2,In-person,2024-12-16,9
EXC,Centro 4,In-person,2024-12-16,8
HAC,Centro 2,In-person,2024-12-16,8
PRI,Centro 3,In-person,2024-12-16,8
CYB,Centro 2,In-person,2024-12-16,7
ING,Centro 4,Online,2024-12-16,7
LOG,Centro 1,Hybrid,2024-12-16,7
PYT,Centro 2,In-person,2024-12-16,7
EXC,Centro 1,Hybrid,2024-12-16,6
EXC,Centro 2,Hybrid,2024-12-16,6
GES,Centro 4,Hybrid,2024-12-16,6
CYB,Centro 5,Online,2024-12-16,5
EMP,Centro 3,In-person,2024-12-16,5
GER,Centro 4,In-person,2024-12-16,5
MNT,Centro 4,In-person,2024-12-16,5
PBI,Centro 1,Online,2024-12-16,5
EMP,Centro 4,In-person,2024-12-16,4
FOR,Centro 4,Hybrid,2024-12-16,4
HAC,Centro 1,In-person,2024-12-16,4
HAC,Centro 2,Hybrid,2024-12-16,4
INF,Centro 1,In-person,2024-12-16,4
PRI,Centro 4,In-person,2024-12-16,4
SST,Centro 1,In-person,2024-12-16,4
TUR,Centro 1,In-person,2024-12-16,4
TUR,Centro 2,In-person,2024-12-16,4
FOR,Centro 1,Online,2024-12-16,3
GES,Centro 2,Online,2024-12-16,3
HAC,Centro 2,Online,2024-12-16,3
HCP,Centro 3,In-person,2024-12-16,3
HOT,Centro 2,In-person,2024-12-16,3
LOG,Centro 3,In-person,2024-12-16,3
SCI,Centro 4,In-person,2024-12-16,3
SEG,Centro 2,Hybrid,2024-12-16,3
TUR,Centro 4,In-person,2024-12-16,3
VND,Centro 5,Hybrid,2024-12-16,3
CYB,Centro 2,Hybrid,2024-12-16,2
FOR,Centro 1,In-person,2024-12-16,2
HAC,Centro 1,Hybrid,2024-12-16,2
HAC,Centro 5,In-person,2024-12-16,2
HCP,Centro 4,In-person,2024-12-16,2
INF,Centro 2,In-person,2024-12-16,2
LID,Centro 5,Online,2024-12-16,2
MNT,Centro 5,In-person,2024-12-16,2
SOC,Centro 5,Hybrid,2024-12-16,2
VND,Centro 1,Online,2024-12-16,2
EXC,Centro 4,Hybrid,2024-12-16,1
FOR,Centro 2,Online,2024-12-16,1
FOR,Centro 2,Hybrid,2024-12-16,1
HAC,Centro 5,Online,2024-12-16,1
HOT,Centro 1,Hybrid,2024-12-16,1
HOT,Centro 1,In-person,2024-12-16,1
ING,Centro 1,Online,2024-12-16,1
MNT,Centro 3,In-person,2024-12-16,1
PBI,Centro 4,Hybrid,2024-12-16,1
PRI,Centro 2,In-person,2024-12-16,1
PRO,Centro 2,Hybrid,2024-12-16,1
PRO,Centro 3,Hybrid,2024-12-16,1
PYT,Centro 2,Hybrid,2024-12-16,1
PYT,Centro 5,Hybrid,2024-12-16,1
SCI,Centro 2,Hybrid,2024-12-16,1
SCI,Centro 3,Hybrid,2024-12-16,1
SST,Centro 1,Online,2024-12-16,1
VND,Centro 1,In-person,2024-12-16,1
PBI,Centro 4,Online,2024-12-23,31
INF,Centro 1,In-person,2024-12-23,29
PYT,Centro 4,Online,2024-12-23,29
CYB,Centro 4,Hybrid,2024-12-23,25
EMP,Centro 3,In-person,2024-12-23,25
CYB,Centro 2,Hybrid,2024-12-23,24
PRI,Centro 3,In-person,2024-12-23,24
TUR,Centro 2,In-person,2024-12-23,24
VND,Centro 5,Hybrid,2024-12-23,24
HAC,Centro 2,Hybrid,2024-12-23,23
LID,Centro 3,Hybrid,2024-12-23,23
SEG,Centro 3,Hybrid,2024-12-23,23
LOG,Centro 1,In-person,2024-12-23,22
PYT,Centro 2,In-person,2024-12-23,22
SOC,Centro 3,In-person,2024-12-23,22
GER,Centro 4,Hybrid,2024-12-23,21
LID,Centro 1,Online,2024-12-23,21
SEG,Centro 1,Hybrid,2024-12-23,21
EXC,Centro 4,Hybrid,2024-12-23,20
LOG,Centro 5,In-person,2024-12-23,20
CYB,Centro 1,Online,2024-12-23,19
SEG,Centro 2,Hybrid,2024-12-23,19
HCP,Centro 5,In-person,2024-12-23,18
LOG,Centro 3,Hybrid,2024-12-23,18
LID,Centro 5,Online,2024-12-23,17
FOR,Centro 1,Online,2024-12-23,16
PBI,Centro 4,Hybrid,2024-12-23,16
LID,Centro 5,Hybrid,2024-12-23,15
CYB,Centro 2,In-person,2024-12-23,13
LOG,Centro 3,In-person,2024-12-23,13
PYT,Centro 2,Hybrid,2024-12-23,12
PRO,Centro 1,Hybrid,2024-12-23,11
PBI,Centro 5,Hybrid,2024-12-23,10
PRI,Centro 3,Hybrid,2024-12-23,10
SCI,Centro 2,Hybrid,2024-12-23,10
SEG,Centro 4,Hybrid,2024-12-23,10
CYB,Centro 5,In-person,2024-12-23,9
GES,Centro 4,In-person,2024-12-23,9
HOT,Centro 3,Hybrid,2024-12-23,9
SOC,Centro 1,In-person,2024-12-23,9
GES,Centro 2,Online,2024-12-23,8
GES,Centro 3,In-person,2024-12-23,8
HAC,Centro 3,Hybrid,2024-12-23,8
HCP,Centro 2,In-person,2024-12-23,8
PRI,Centro 2,In-person,2024-12-23,8
EXC,Centro 1,In-person,2024-12-23,7
FOR,Centro 2,Online,2024-12-23,7
LID,Centro 3,In-person,2024-12-23,7
MNT,Centro 3,In-person,2024-12-23,7
PRI,Centro 1,In-person,2024-12-23,7
EXC,Centro 3,In-person,2024-12-23,6
FOR,Centro 4,In-person,2024-12-23,6
ING,Centro 5,Hybrid,2024-12-23,6
PYT,Centro 1,Hybrid,2024-12-23,6
EMP,Centro 2,In-person,2024-12-23,5
HAC,Centro 4,In-person,2024-12-23,5
HOT,Centro 2,In-person,2024-12-23,5
LID,Centro 2,Online,2024-12-23,5
PBI,Centro 1,Online,2024-12-23,5
SOC,Centro 2,In-person,2024-12-23,5
SST,Centro 2,Hybrid,2024-12-23,5
EXC,Centro 2,Online,2024-12-23,4
GER,Centro 5,Hybrid,2024-12-23,4
INF,Centro 3,In-person,2024-12-23,4
MNT,Centro 4,In-person,2024-12-23,4
PRI,Centro 4,In-person,2024-12-23,4
PRO,Centro 3,Online,2024-12-23,4
SST,Centro 1,In-person,2024-12-23,4
TUR,Centro 1,Hybrid,2024-12-23,4
VND,Centro 4,Online,2024-12-23,4
VND,Centro 4,Hybrid,2024-12-23,4
CYB,Centro 3,In-person,2024-12-23,3
GER,Centro 3,In-person,2024-12-23,3
ING,Centro 2,Hybrid,2024-12-23,3
LID,Centro 4,Hybrid,2024-12-23,3
MNT,Centro 1,In-person,2024-12-23,3
PRO,Centro 5,In-person,2024-12-23,3
SEG,Centro 5,In-person,2024-12-23,3
SST,Centro 5,In-person,2024-12-23,3
VND,Centro 3,Online,2024-12-23,3
FOR,Centro 2,Hybrid,2024-12-23,2
FOR,Centro 3,Online,2024-12-23,2
FOR,Centro 5,Hybrid,2024-12-23,2
HAC,Centro 5,In-person,2024-12-23,2
INF,Centro 2,Hybrid,2024-12-23,2
LID,Centro 4,In-person,2024-12-23,2
LOG,Centro 4,In-person,2024-12-23,2
PBI,Centro 1,Hybrid,2024-12-23,2
PRI,Centro 1,Hybrid,2024-12-23,2
PRI,Centro 2,Hybrid,2024-12-23,2
PYT,Centro 1,Online,2024-12-23,2
SCI,Centro 2,In-person,2024-12-23,2
SCI,Centro 5,In-person,2024-12-23,2
TUR,Centro 4,In-person,2024-12-23,2
CYB,Centro 1,Hybrid,2024-12-23,1
CYB,Centro 2,Online,2024-12-23,1
FOR,Centro 5,In-person,2024-12-23,1
GER,Centro 1,In-person,2024-12-23,1
HCP,Centro 4,In-person,2024-12-23,1
HOT,Centro 1,In-person,2024-12-23,1
HOT,Centro 5,In-person,2024-12-23,1
ING,Centro 4,In-person,2024-12-23,1
MNT,Centro 5,In-person,2024-12-23,1
PRO,Centro 3,Hybrid,2024-12-23,1
PRO,Centro 5,Hybrid,2024-12-23,1
SCI,Centro 4,In-person,2024-12-23,1
SST,Centro 4,Hybrid,2024-12-23,1
VND,Centro 1,In-person,2024-12-23,1
SCI,Centro 2,In-person,2024-12-30,43
HCP,Centro 3,In-person,2024-12-30,33
ING,Centro 4,Online,2024-12-30,32
GER,Centro 3,Hybrid,2024-12-30,29
GER,Centro 4,In-person,2024-12-30,27
PYT,Centro 5,Hybrid,2024-12-30,27
LID,Centro 2,Hybrid,2024-12-30,26
PBI,Centro 2,Online,2024-12-30,26
SST,Centro 1,Hybrid,2024-12-30,25
VND,Centro 1,Hybrid,2024-12-30,24
ING,Centro 2,Hybrid,2024-12-30,23
PBI,Centro 1,Hybrid,2024-12-30,23
PYT,Centro 4,Online,2024-12-30,22
HAC,Centro 2,In-person,2024-12-30,21
LOG,Centro 4,In-person,2024-12-30,20
HAC,Centro 1,Hybrid,2024-12-30,19
HAC,Centro 3,Online,2024-12-30,19
HCP,Centro 2,Hybrid,2024-12-30,19
SOC,Centro 3,In-person,2024-12-30,19
LOG,Centro 1,In-person,2024-12-30,18
EXC,Centro 1,In-person,2024-12-30,17
SCI,Centro 3,In-person,2024-12-30,17
TUR,Centro 5,In-person,2024-12-30,17
INF,Centro 2,In-person,2024-12-30,16
INF,Centro 3,Hybrid,2024-12-30,16
LID,Centro 4,Online,2024-12-30,16
ING,Centro 2,In-person,2024-12-30,15
PYT,Centro 2,Online,2024-12-30,15
LOG,Centro 2,Hybrid,2024-12-30,14
EXC,Centro 3,In-person,2024-12-30,13
FOR,Centro 2,Online,2024-12-30,13
LOG,Centro 3,In-person,2024-12-30,13
TUR,Centro 3,In-person,2024-12-30,13
EMP,Centro 4,In-person,2024-12-30,12
EXC,Centro 3,Hybrid,2024-12-30,12
HAC,Centro 1,In-person,2024-12-30,12
HOT,Centro 5,In-person,2024-12-30,12
PBI,Centro 4,Hybrid,2024-12-30,12
PRO,Centro 1,Hybrid,2024-12-30,12
MNT,Centro 3,In-person,2024-12-30,11
EMP,Centro 3,In-person,2024-12-30,10
ING,Centro 4,In-person,2024-12-30,10
VND,Centro 1,In-person,2024-12-30,10
CYB,Centro 3,In-person,2024-12-30,9
EMP,Centro 1,In-person,2024-12-30,9
SEG,Centro 5,In-person,2024-12-30,9
PBI,Centro 2,In-person,2024-12-30,8
PBI,Centro 5,Hybrid,2024-12-30,8
GER,Centro 5,Hybrid,2024-12-30,7
PRI,Centro 2,In-person,2024-12-30,7
SEG,Centro 2,In-person,2024-12-30,7
LOG,Centro 5,In-person,2024-12-30,6
SEG,Centro 3,In-person,2024-12-30,6
EXC,Centro 2,Hybrid,2024-12-30,5
INF,Centro 2,Hybrid,2024-12-30,5
LID,Centro 5,In-person,2024-12-30,5
MNT,Centro 5,In-person,2024-12-30,5
PRI,Centro 3,In-person,2024-12-30,5
SCI,Centro 2,Hybrid,2024-12-30,5
SEG,Centro 1,In-person,2024-12-30,5
VND,Centro 4,Hybrid,2024-12-30,5
GER,Centro 3,In-person,2024-12-30,4
GER,Centro 5,In-person,2024-12-30,4
HAC,Centro 4,In-person,2024-12-30,4
HOT,Centro 5,Hybrid,2024-12-30,4
LID,Centro 4,In-person,2024-12-30,4
LOG,Centro 2,In-person,2024-12-30,4
PRO,Centro 2,In-person,2024-12-30,4
SCI,Centro 5,In-person,2024-12-30,4
SST,Centro 1,In-person,2024-12-30,4
VND,Centro 2,In-person,2024-12-30,4
CYB,Centro 4,Hybrid,2024-12-30,3
CYB,Centro 4,In-person,2024-12-30,3
CYB,Centro 5,Online,2024-12-30,3
GES,Centro 1,Hybrid,2024-12-30,3
PBI,Centro 1,Online,2024-12-30,3
PBI,Centro 4,Online,2024-12-30,3
SOC,Centro 1,In-person,2024-12-30,3
CYB,Centro 1,Online,2024-12-30,2
CYB,Centro 2,Hybrid,2024-12-30,2
EMP,Centro 2,In-person,2024-12-30,2
EXC,Centro 4,Hybrid,2024-12-30,2
HCP,Centro 4,Hybrid,2024-12-30,2
LID,Centro 2,Online,2024-12-30,2
MNT,Centro 1,In-person,2024-12-30,2
PBI,Centro 4,In-person,2024-12-30,2
PRI,Centro 1,Hybrid,2024-12-30,2
CYB,Centro 1,Hybrid,2024-12-30,1
CYB,Centro 5,Hybrid,2024-12-30,1
EMP,Centro 5,In-person,2024-12-30,1
EXC,Centro 2,Online,2024-12-30,1
FOR,Centro 1,Hybrid,2024-12-30,1
FOR,Centro 2,Hybrid,2024-12-30,1
FOR,Centro 4,Online,2024-12-30,1
GES,Centro 2,Online,2024-12-30,1
GES,Centro 2,Hybrid,2024-12-30,1
GES,Centro 5,Hybrid,2024-12-30,1
HAC,Centro 5,Online,2024-12-30,1
HOT,Centro 4,In-person,2024-12-30,1
LID,Centro 1,Online,2024-12-30,1
LOG,Centro 3,Hybrid,2024-12-30,1
LOG,Centro 5,Hybrid,2024-12-30,1
PBI,Centro 3,Hybrid,2024-12-30,1
PRO,Centro 3,Hybrid,2024-12-30,1
PYT,Centro 1,In-person,2024-12-30,1
PYT,Centro 2,Hybrid,2024-12-30,1
SCI,Centro 4,In-person,2024-12-30,1
SST,Centro 5,Hybrid,2024-12-30,1
TUR,Centro 5,In-person,2025-01-06,34
VND,Centro 3,Hybrid,2025-01-06,33
PRI,Centro 2,Hybrid,2025-01-06,29
EXC,Centro 2,Hybrid,2025-01-06,28
LID,Centro 2,Hybrid,2025-01-06,28
GES,Centro 2,Hybrid,2025-01-06,26
GER,Centro 4,In-person,2025-01-06,24
EXC,Centro 4,Hybrid,2025-01-06,23
LID,Centro 5,Hybrid,2025-01-06,23
SST,Centro 5,Online,2025-01-06,23
SOC,Centro 3,In-person,2025-01-06,22
SST,Centro 2,Online,2025-01-06,22
EXC,Centro 1,In-person,2025-01-06,21
VND,Centro 4,Hybrid,2025-01-06,21
CYB,Centro 2,In-person,2025-01-06,20
LOG,Centro 2,In-person,2025-01-06,20
LOG,Centro 5,Hybrid,2025-01-06,20
PBI,Centro 4,Hybrid,2025-01-06,20
EXC,Centro 5,Online,2025-01-06,19
FOR,Centro 2,Hybrid,2025-01-06,19
LOG,Centro 1,In-person,2025-01-06,19
SEG,Centro 4,Hybrid,2025-01-06,19
PBI,Centro 2,Online,2025-01-06,18
SCI,Centro 4,In-person,2025-01-06,18
LID,Centro 4,Online,2025-01-06,17
SST,Centro 2,Hybrid,2025-01-06,17
EMP,Centro 2,In-person,2025-01-06,16
LOG,Centro 5,In-person,2025-01-06,16
EXC,Centro 1,Hybrid,2025-01-06,15
LOG,Centro 3,In-person,2025-01-06,15
HAC,Centro 5,In-person,2025-01-06,14
MNT,Centro 4,In-person,2025-01-06,14
SCI,Centro 5,In-person,2025-01-06,14
CYB,Centro 5,Online,2025-01-06,13
GES,Centro 5,Hybrid,2025-01-06,13
HAC,Centro 2,In-person,2025-01-06,13
PRI,Centro 3,In-person,2025-01-06,13
PYT,Centro 1,In-person,2025-01-06,13
SEG,Centro 4,In-person,2025-01-06,13
EXC,Centro 4,In-person,2025-01-06,12
HOT,Centro 1,In-person,2025-01-06,12
LID,Centro 1,In-person,2025-01-06,12
SST,Centro 3,In-person,2025-01-06,12
PRI,Centro 1,In-person,2025-01-06,11
CYB,Centro 4,Hybrid,2025-01-06,10
GES,Centro 4,Hybrid,2025-01-06,10
EMP,Centro 1,In-person,2025-01-06,9
FOR,Centro 1,Hybrid,2025-01-06,9
HCP,Centro 3,In-person,2025-01-06,9
ING,Centro 2,Online,2025-01-06,9
LID,Centro 1,Online,2025-01-06,9
MNT,Centro 1,In-person,2025-01-06,9
PBI,Centro 4,Online,2025-01-06,9
PYT,Centro 2,Online,2025-01-06,9
PYT,Centro 4,In-person,2025-01-06,9
SOC,Centro 5,Hybrid,2025-01-06,9
FOR,Centro 2,Online,2025-01-06,8
HOT,Centro 5,In-person,2025-01-06,8
EMP,Centro 5,In-person,2025-01-06,7
GER,Centro 5,Hybrid,2025-01-06,7
HCP,Centro 5,In-person,2025-01-06,7
HOT,Centro 5,Hybrid,2025-01-06,7
PYT,Centro 4,Online,2025-01-06,7
HCP,Centro 1,Hybrid,2025-01-06,6
LID,Centro 1,Hybrid,2025-01-06,6
SEG,Centro 5,In-person,2025-01-06,6
SST,Centro 1,Online,2025-01-06,6
SST,Centro 5,In-person,2025-01-06,6
VND,Centro 4,Online,2025-01-06,6
EMP,Centro 3,In-person,2025-01-06,5
HCP,Centro 2,Hybrid,2025-01-06,5
LID,Centro 3,Online,2025-01-06,5
PRI,Centro 4,In-person,2025-01-06,5
PYT,Centro 2,In-person,2025-01-06,5
SCI,Centro 1,In-person,2025-01-06,5
TUR,Centro 2,In-person,2025-01-06,5
TUR,Centro 4,Hybrid,2025-01-06,5
CYB,Centro 5,In-person,2025-01-06,4
PBI,Centro 5,In-person,2025-01-06,4
SEG,Centro 1,In-person,2025-01-06,4
SST,Centro 4,In-person,2025-01-06,4
EXC,Centro 5,In-person,2025-01-06,3
HCP,Centro 2,In-person,2025-01-06,3
ING,Centro 2,Hybrid,2025-01-06,3
PYT,Centro 5,Hybrid,2025-01-06,3
SEG,Centro 3,In-person,2025-01-06,3
SOC,Centro 5,In-person,2025-01-06,3
SST,Centro 1,Hybrid,2025-01-06,3
CYB,Centro 1,Online,2025-01-06,2
CYB,Centro 2,Hybrid,2025-01-06,2
FOR,Centro 2,In-person,2025-01-06,2
INF,Centro 3,In-person,2025-01-06,2
ING,Centro 4,In-person,2025-01-06,2
ING,Centro 5,Online,2025-01-06,2
LID,Centro 5,Online,2025-01-06,2
LOG,Centro 2,Hybrid,2025-01-06,2
MNT,Centro 3,In-person,2025-01-06,2
PBI,Centro 1,Online,2025-01-06,2
SCI,Centro 2,Hybrid,2025-01-06,2
SCI,Centro 2,In-person,2025-01-06,2
SCI,Centro 3,In-person,2025-01-06,2
SEG,Centro 1,Hybrid,2025-01-06,2
TUR,Centro 2,Hybrid,2025-01-06,2
VND,Centro 1,Online,2025-01-06,2
CYB,Centro 1,Hybrid,2025-01-06,1
CYB,Centro 4,Online,2025-01-06,1
EMP,Centro 4,In-person,2025-01-06,1
EXC,Centro 5,Hybrid,2025-01-06,1
FOR,Centro 5,Online,2025-01-06,1
GES,Centro 1,Hybrid,2025-01-06,1
MNT,Centro 5,In-person,2025-01-06,1
PRO,Centro 4,Online,2025-01-06,1
SCI,Centro 4,Hybrid,2025-01-06,1
SST,Centro 1,In-person,2025-01-06,1
TUR,Centro 1,In-person,2025-01-06,1
TUR,Centro 4,In-person,2025-01-06,1
FOR,Centro 3,Online,2025-01-13,41
EMP,Centro 1,In-person,2025-01-13,37
HOT,Centro 1,In-person,2025-01-13,29
SEG,Centro 4,Hybrid,2025-01-13,29
VND,Centro 4,Online,2025-01-13,29
PBI,Centro 5,In-person,2025-01-13,27
LID,Centro 5,Online,2025-01-13,25
SCI,Centro 4,Hybrid,2025-01-13,25
CYB,Centro 5,In-person,2025-01-13,24
SEG,Centro 3,Hybrid,2025-01-13,23
SOC,Centro 3,Hybrid,2025-01-13,23
GER,Centro 4,In-person,2025-01-13,22
HOT,Centro 2,In-person,2025-01-13,22
MNT,Centro 3,In-person,2025-01-13,22
GER,Centro 5,In-person,2025-01-13,21
PRO,Centro 4,Online,2025-01-13,20
SOC,Centro 2,Hybrid,2025-01-13,20
PBI,Centro 4,Online,2025-01-13,19
LOG,Centro 2,In-person,2025-01-13,18
EXC,Centro 4,Hybrid,2025-01-13,17
EXC,Centro 5,Online,2025-01-13,17
FOR,Centro 1,In-person,2025-01-13,17
ING,Centro 2,Online,2025-01-13,17
MNT,Centro 5,In-person,2025-01-13,17
PRI,Centro 3,In-person,2025-01-13,17
PRO,Centro 3,Online,2025-01-13,17
SST,Centro 5,Hybrid,2025-01-13,17
CYB,Centro 2,In-person,2025-01-13,16
ING,Centro 5,Online,2025-01-13,16
PBI,Centro 5,Hybrid,2025-01-13,16
SST,Centro 1,In-person,2025-01-13,16
ING,Centro 3,Hybrid,2025-01-13,15
PYT,Centro 2,In-person,2025-01-13,15
SCI,Centro 2,Hybrid,2025-01-13,14
PRO,Centro 5,In-person,2025-01-13,13
SEG,Centro 4,In-person,2025-01-13,13
VND,Centro 4,Hybrid,2025-01-13,13
HOT,Centro 5,Hybrid,2025-01-13,12
ING,Centro 5,Hybrid,2025-01-13,12
MNT,Centro 1,In-person,2025-01-13,12
PRI,Centro 2,Hybrid,2025-01-13,12
PYT,Centro 3,Online,2025-01-13,12
EXC,Centro 1,In-person,2025-01-13,11
INF,Centro 1,In-person,2025-01-13,11
