action_id,course_id,local,start_date,end_date,modality,status,total_students
H_PBI_0519,PBI,Centro 3,2023-11-20,2023-11-26,Hybrid,Finalizada,21
H_PRO_0278,PRO,Centro 2,2023-11-20,2023-11-26,Hybrid,Finalizada,16
E_VND_0383,VND,Centro 2,2023-11-20,2023-11-26,Online,Finalizada,33
P_GER_0446,GER,Centro 3,2023-11-20,2023-11-28,In-person,Finalizada,16
E_SST_0511,SST,Centro 2,2023-11-20,2023-11-28,Online,Finalizada,28
H_GER_0447,GER,Centro 4,2023-11-20,2023-11-29,Hybrid,Finalizada,26
E_PBI_0521,PBI,Centro 4,2023-11-20,2023-11-29,Online,Finalizada,26
E_PRO_0276,PRO,Centro 2,2023-11-20,2023-11-29,Online,Finalizada,26
E_ING_0296,ING,Centro 2,2023-11-20,2023-11-30,Online,Finalizada,18
E_PYT_0350,PYT,Centro 1,2023-11-20,2023-11-30,Online,Finalizada,24
E_PYT_0356,PYT,Centro 5,2023-11-20,2023-11-30,Online,Cancelada,5
H_GER_0448,GER,Centro 4,2023-11-20,2023-12-01,Hybrid,Finalizada,23
E_PBI_0507,PBI,Centro 1,2023-11-20,2023-12-01,Online,Finalizada,29
E_PBI_0522,PBI,Centro 4,2023-11-20,2023-12-01,Online,Finalizada,22
P_FOR_0350,FOR,Centro 1,2023-11-20,2023-12-02,In-person,Finalizada,20
E_ING_0293,ING,Centro 1,2023-11-20,2023-12-02,Online,Finalizada,14
H_FOR_0356,FOR,Centro 4,2023-11-20,2023-12-07,Hybrid,Finalizada,18
H_FOR_0354,FOR,Centro 4,2023-11-20,2023-12-09,Hybrid,Finalizada,18
P_LOG_0427,LOG,Centro 5,2023-11-21,2023-11-23,In-person,Finalizada,11
P_SCI_0363,SCI,Centro 1,2023-11-21,2023-11-23,In-person,Finalizada,22
P_TUR_0262,TUR,Centro 3,2023-11-21,2023-11-23,In-person,Finalizada,22
P_EXC_0487,EXC,Centro 4,2023-11-21,2023-11-24,In-person,Finalizada,17
P_GES_0326,GES,Centro 2,2023-11-21,2023-11-24,In-person,Finalizada,21
P_HOT_0335,HOT,Centro 5,2023-11-21,2023-11-24,In-person,Finalizada,11
P_MNT_0391,MNT,Centro 3,2023-11-21,2023-11-24,In-person,Finalizada,21
P_TUR_0260,TUR,Centro 2,2023-11-21,2023-11-24,In-person,Finalizada,17
P_PBI_0518,PBI,Centro 3,2023-11-21,2023-11-25,In-person,Finalizada,16
E_SEG_0585,SEG,Centro 5,2023-11-21,2023-11-25,Online,Finalizada,22
H_PBI_0520,PBI,Centro 4,2023-11-21,2023-11-26,Hybrid,Finalizada,23
E_SST_0520,SST,Centro 4,2023-11-21,2023-11-27,Online,Finalizada,28
E_CYB_0521,CYB,Centro 4,2023-11-21,2023-11-28,Online,Finalizada,26
P_HAC_0401,HAC,Centro 2,2023-11-22,2023-11-23,In-person,Finalizada,17
P_PRI_0484,PRI,Centro 4,2023-11-22,2023-11-23,In-person,Finalizada,21
P_HOT_0332,HOT,Centro 3,2023-11-22,2023-11-26,In-person,Finalizada,20
H_HOT_0334,HOT,Centro 5,2023-11-22,2023-11-26,Hybrid,Finalizada,21
E_LID_0383,LID,Centro 2,2023-11-22,2023-11-28,Online,Finalizada,25
H_GER_0445,GER,Centro 3,2023-11-22,2023-12-02,Hybrid,Finalizada,20
P_PBI_0511,PBI,Centro 2,2023-11-23,2023-11-26,In-person,Finalizada,14
H_CYB_0517,CYB,Centro 2,2023-11-23,2023-11-27,Hybrid,Finalizada,14
E_SST_0519,SST,Centro 4,2023-11-23,2023-11-29,Online,Finalizada,30
P_PRI_0480,PRI,Centro 2,2023-11-27,2023-11-28,In-person,Finalizada,11
P_SEG_0580,SEG,Centro 3,2023-11-27,2023-11-28,In-person,Finalizada,17
P_SEG_0583,SEG,Centro 5,2023-11-27,2023-11-28,In-person,Finalizada,23
H_SCI_0364,SCI,Centro 2,2023-11-27,2023-11-29,Hybrid,Finalizada,29
P_TUR_0264,TUR,Centro 5,2023-11-27,2023-11-29,In-person,Finalizada,12
P_EXC_0491,EXC,Centro 5,2023-11-27,2023-11-30,In-person,Finalizada,18
P_MNT_0394,MNT,Centro 5,2023-11-27,2023-11-30,In-person,Finalizada,16
H_CYB_0518,CYB,Centro 2,2023-11-27,2023-12-01,Hybrid,Finalizada,28
H_PBI_0508,PBI,Centro 1,2023-11-27,2023-12-01,Hybrid,Finalizada,19
H_INF_0372,INF,Centro 2,2023-11-27,2023-12-02,Hybrid,Finalizada,20
H_LID_0391,LID,Centro 5,2023-11-27,2023-12-02,Hybrid,Finalizada,16
H_SST_0512,SST,Centro 2,2023-11-27,2023-12-02,Hybrid,Finalizada,22
E_EXC_0481,EXC,Centro 3,2023-11-27,2023-12-04,Online,Finalizada,23
E_LID_0386,LID,Centro 3,2023-11-27,2023-12-05,Online,Finalizada,21
E_PBI_0512,PBI,Centro 2,2023-11-27,2023-12-07,Online,Finalizada,25
P_PRI_0487,PRI,Centro 4,2023-11-28,2023-11-30,In-person,Finalizada,19
P_EMP_0315,EMP,Centro 1,2023-11-28,2023-12-01,In-person,Finalizada,11
H_LOG_0424,LOG,Centro 2,2023-11-28,2023-12-02,Hybrid,Finalizada,27
P_PBI_0523,PBI,Centro 4,2023-11-28,2023-12-02,In-person,Finalizada,16
H_SST_0513,SST,Centro 2,2023-11-28,2023-12-02,Hybrid,Finalizada,18
P_ING_0294,ING,Centro 1,2023-11-28,2023-12-03,In-person,Finalizada,14
H_PYT_0352,PYT,Centro 3,2023-11-28,2023-12-03,Hybrid,Finalizada,22
E_EXC_0472,EXC,Centro 1,2023-11-28,2023-12-05,Online,Finalizada,23
E_EXC_0494,EXC,Centro 5,2023-11-28,2023-12-05,Online,Finalizada,30
E_EXC_0475,EXC,Centro 1,2023-11-28,2023-12-06,Online,Finalizada,31
P_HCP_0380,HCP,Centro 3,2023-11-29,2023-11-30,In-person,Finalizada,15
P_SEG_0579,SEG,Centro 3,2023-11-29,2023-11-30,In-person,Finalizada,11
P_EMP_0314,EMP,Centro 1,2023-11-29,2023-12-02,In-person,Finalizada,14
H_ING_0301,ING,Centro 5,2023-11-29,2023-12-05,Hybrid,Finalizada,18
E_VND_0388,VND,Centro 4,2023-11-29,2023-12-05,Online,Finalizada,27
E_CYB_0516,CYB,Centro 1,2023-11-30,2023-12-06,Online,Finalizada,27
P_GER_0443,GER,Centro 3,2023-11-30,2023-12-08,In-person,Finalizada,15
P_HCP_0384,HCP,Centro 1,2023-12-04,2023-12-05,In-person,Finalizada,19
H_SCI_0374,SCI,Centro 2,2023-12-04,2023-12-05,Hybrid,Finalizada,17
H_SCI_0375,SCI,Centro 2,2023-12-04,2023-12-05,Hybrid,Finalizada,22
P_SCI_0372,SCI,Centro 2,2023-12-04,2023-12-05,In-person,Finalizada,12
P_LID_0394,LID,Centro 2,2023-12-04,2023-12-06,In-person,Finalizada,19
P_LID_0397,LID,Centro 4,2023-12-04,2023-12-06,In-person,Finalizada,13
P_LOG_0436,LOG,Centro 4,2023-12-04,2023-12-06,In-person,Finalizada,19
P_PRI_0491,PRI,Centro 1,2023-12-04,2023-12-06,In-person,Finalizada,21
P_PRI_0494,PRI,Centro 2,2023-12-04,2023-12-06,In-person,Finalizada,13
P_PRI_0495,PRI,Centro 3,2023-12-04,2023-12-06,In-person,Finalizada,25
H_SCI_0368,SCI,Centro 1,2023-12-04,2023-12-06,Hybrid,Finalizada,23
P_CYB_0529,CYB,Centro 3,2023-12-04,2023-12-07,In-person,Finalizada,21
H_CYB_0531,CYB,Centro 4,2023-12-04,2023-12-07,Hybrid,Finalizada,16
P_EXC_0497,EXC,Centro 2,2023-12-04,2023-12-07,In-person,Finalizada,16
P_HOT_0337,HOT,Centro 5,2023-12-04,2023-12-07,In-person,Cancelada,7
P_LID_0396,LID,Centro 2,2023-12-04,2023-12-07,In-person,Finalizada,17
P_LOG_0433,LOG,Centro 1,2023-12-04,2023-12-07,In-person,Finalizada,21
P_MNT_0401,MNT,Centro 5,2023-12-04,2023-12-07,In-person,Finalizada,15
H_VND_0392,VND,Centro 2,2023-12-04,2023-12-07,Hybrid,Finalizada,25
H_LID_0395,LID,Centro 2,2023-12-04,2023-12-08,Hybrid,Finalizada,15
P_MNT_0398,MNT,Centro 3,2023-12-04,2023-12-08,In-person,Finalizada,22
H_PBI_0531,PBI,Centro 3,2023-12-04,2023-12-08,Hybrid,Finalizada,21
H_PBI_0532,PBI,Centro 3,2023-12-04,2023-12-08,Hybrid,Finalizada,17
E_SEG_0588,SEG,Centro 2,2023-12-04,2023-12-08,Online,Finalizada,26
H_EXC_0496,EXC,Centro 1,2023-12-04,2023-12-09,Hybrid,Finalizada,20
H_VND_0393,VND,Centro 2,2023-12-04,2023-12-09,Hybrid,Finalizada,17
P_GER_0454,GER,Centro 3,2023-12-04,2023-12-11,In-person,Finalizada,16
E_PBI_0527,PBI,Centro 1,2023-12-04,2023-12-14,Online,Finalizada,27
E_ING_0308,ING,Centro 4,2023-12-04,2023-12-16,Online,Finalizada,32
H_SCI_0379,SCI,Centro 5,2023-12-05,2023-12-06,Hybrid,Finalizada,19
P_CYB_0534,CYB,Centro 5,2023-12-05,2023-12-08,In-person,Finalizada,20
E_CYB_0528,CYB,Centro 2,2023-12-05,2023-12-12,Online,Finalizada,26
P_GER_0456,GER,Centro 4,2023-12-05,2023-12-12,In-person,Finalizada,21
P_GER_0453,GER,Centro 2,2023-12-05,2023-12-13,In-person,Cancelada,6
E_PBI_0536,PBI,Centro 4,2023-12-05,2023-12-15,Online,Cancelada,5
H_GER_0457,GER,Centro 5,2023-12-05,2023-12-16,Hybrid,Finalizada,22
E_PYT_0358,PYT,Centro 1,2023-12-05,2023-12-16,Online,Finalizada,21
H_FOR_0359,FOR,Centro 2,2023-12-05,2023-12-24,Hybrid,Finalizada,20
P_SCI_0378,SCI,Centro 4,2023-12-06,2023-12-08,In-person,Cancelada,6
H_LOG_0438,LOG,Centro 5,2023-12-06,2023-12-10,Hybrid,Finalizada,24
H_VND_0391,VND,Centro 2,2023-12-06,2023-12-10,Hybrid,Finalizada,25
H_INF_0381,INF,Centro 1,2023-12-06,2023-12-11,Hybrid,Finalizada,13
E_EXC_0501,EXC,Centro 5,2023-12-06,2023-12-15,Online,Finalizada,25
P_PRI_0496,PRI,Centro 3,2023-12-07,2023-12-08,In-person,Finalizada,18
H_GES_0331,GES,Centro 5,2023-12-07,2023-12-10,Hybrid,Finalizada,14
H_PYT_0360,PYT,Centro 4,2023-12-07,2023-12-13,Hybrid,Finalizada,25
H_GER_0452,GER,Centro 1,2023-12-07,2023-12-18,Hybrid,Finalizada,17
P_PRI_0497,PRI,Centro 4,2023-12-11,2023-12-12,In-person,Finalizada,11
H_HAC_0407,HAC,Centro 3,2023-12-11,2023-12-13,Hybrid,Finalizada,19
P_SEG_0595,SEG,Centro 5,2023-12-11,2023-12-13,In-person,Finalizada,21
P_TUR_0265,TUR,Centro 2,2023-12-11,2023-12-13,In-person,Finalizada,20
P_VND_0396,VND,Centro 4,2023-12-11,2023-12-13,In-person,Finalizada,13
P_EMP_0319,EMP,Centro 3,2023-12-11,2023-12-14,In-person,Finalizada,17
P_EMP_0320,EMP,Centro 3,2023-12-11,2023-12-14,In-person,Finalizada,17
H_EXC_0504,EXC,Centro 5,2023-12-11,2023-12-14,Hybrid,Finalizada,20
H_GES_0329,GES,Centro 4,2023-12-11,2023-12-14,Hybrid,Finalizada,14
H_SCI_0370,SCI,Centro 1,2023-12-11,2023-12-14,Hybrid,Finalizada,22
H_SEG_0593,SEG,Centro 5,2023-12-11,2023-12-14,Hybrid,Finalizada,22
P_TUR_0266,TUR,Centro 3,2023-12-11,2023-12-14,In-person,Cancelada,3
P_MNT_0402,MNT,Centro 5,2023-12-11,2023-12-15,In-person,Finalizada,16
H_PRO_0279,PRO,Centro 2,2023-12-11,2023-12-15,Hybrid,Finalizada,21
H_SOC_0253,SOC,Centro 5,2023-12-11,2023-12-15,Hybrid,Finalizada,22
H_SST_0524,SST,Centro 3,2023-12-11,2023-12-15,Hybrid,Finalizada,23
H_INF_0382,INF,Centro 2,2023-12-11,2023-12-16,Hybrid,Finalizada,14
E_LID_0393,LID,Centro 1,2023-12-11,2023-12-17,Online,Finalizada,21
H_PBI_0528,PBI,Centro 1,2023-12-11,2023-12-17,Hybrid,Finalizada,16
E_CYB_0532,CYB,Centro 4,2023-12-11,2023-12-18,Online,Finalizada,22
E_EXC_0502,EXC,Centro 5,2023-12-11,2023-12-18,Online,Finalizada,28
P_GER_0455,GER,Centro 4,2023-12-11,2023-12-18,In-person,Cancelada,5
H_PYT_0361,PYT,Centro 4,2023-12-11,2023-12-18,Hybrid,Finalizada,13
E_CYB_0527,CYB,Centro 2,2023-12-11,2023-12-19,Online,Cancelada,3
H_GER_0451,GER,Centro 1,2023-12-11,2023-12-20,Hybrid,Finalizada,15
E_PBI_0538,PBI,Centro 5,2023-12-11,2023-12-21,Online,Finalizada,24
P_SCI_0376,SCI,Centro 3,2023-12-12,2023-12-13,In-person,Finalizada,13
P_LOG_0437,LOG,Centro 5,2023-12-12,2023-12-14,In-person,Finalizada,22
P_SEG_0592,SEG,Centro 5,2023-12-12,2023-12-14,In-person,Finalizada,15
P_TUR_0267,TUR,Centro 4,2023-12-12,2023-12-15,In-person,Finalizada,19
H_PBI_0533,PBI,Centro 4,2023-12-12,2023-12-16,Hybrid,Finalizada,29
E_HAC_0408,HAC,Centro 4,2023-12-12,2023-12-17,Online,Finalizada,25
P_GER_0459,GER,Centro 5,2023-12-12,2023-12-19,In-person,Finalizada,18
E_ING_0304,ING,Centro 2,2023-12-12,2023-12-24,Online,Finalizada,29
P_SCI_0371,SCI,Centro 2,2023-12-13,2023-12-14,In-person,Finalizada,23
P_SCI_0373,SCI,Centro 2,2023-12-13,2023-12-15,In-person,Finalizada,8
P_SCI_0377,SCI,Centro 3,2023-12-13,2023-12-15,In-person,Finalizada,19
P_HOT_0338,HOT,Centro 5,2023-12-13,2023-12-16,In-person,Finalizada,12
P_HOT_0340,HOT,Centro 5,2023-12-13,2023-12-16,In-person,Finalizada,12
H_HCP_0386,HCP,Centro 3,2023-12-13,2023-12-17,Hybrid,Finalizada,21
H_SEG_0591,SEG,Centro 4,2023-12-14,2023-12-17,Hybrid,Finalizada,23
P_HAC_0405,HAC,Centro 1,2023-12-18,2023-12-19,In-person,Finalizada,19
H_SCI_0369,SCI,Centro 1,2023-12-18,2023-12-19,Hybrid,Finalizada,18
P_SEG_0587,SEG,Centro 1,2023-12-18,2023-12-19,In-person,Finalizada,21
H_SEG_0590,SEG,Centro 4,2023-12-18,2023-12-19,Hybrid,Finalizada,21
P_HAC_0409,HAC,Centro 4,2023-12-18,2023-12-20,In-person,Finalizada,23
P_LOG_0435,LOG,Centro 2,2023-12-18,2023-12-20,In-person,Finalizada,18
P_SOC_0251,SOC,Centro 2,2023-12-18,2023-12-20,In-person,Finalizada,17
P_INF_0384,INF,Centro 5,2023-12-18,2023-12-21,In-person,Finalizada,22
P_LID_0392,LID,Centro 1,2023-12-18,2023-12-21,In-person,Finalizada,21
P_SST_0526,SST,Centro 5,2023-12-18,2023-12-21,In-person,Finalizada,16
P_MNT_0400,MNT,Centro 4,2023-12-18,2023-12-22,In-person,Finalizada,20
H_VND_0394,VND,Centro 3,2023-12-18,2023-12-23,Hybrid,Finalizada,16
E_VND_0395,VND,Centro 3,2023-12-18,2023-12-24,Online,Finalizada,20
E_CYB_0530,CYB,Centro 3,2023-12-18,2023-12-26,Online,Finalizada,20
E_FOR_0360,FOR,Centro 2,2023-12-18,2024-01-18,Online,Finalizada,21
P_CYB_0535,CYB,Centro 5,2023-12-19,2023-12-21,In-person,Finalizada,17
P_EXC_0503,EXC,Centro 5,2023-12-19,2023-12-21,In-person,Finalizada,12
P_INF_0383,INF,Centro 2,2023-12-19,2023-12-21,In-person,Finalizada,16
P_MNT_0397,MNT,Centro 2,2023-12-19,2023-12-22,In-person,Finalizada,16
H_TUR_0268,TUR,Centro 5,2023-12-19,2023-12-23,Hybrid,Finalizada,17
H_EXC_0499,EXC,Centro 4,2023-12-19,2023-12-24,Hybrid,Cancelada,4
H_SOC_0252,SOC,Centro 4,2023-12-19,2023-12-24,Hybrid,Finalizada,21
H_ING_0305,ING,Centro 3,2023-12-19,2023-12-26,Hybrid,Finalizada,21
E_PBI_0535,PBI,Centro 4,2023-12-19,2023-12-29,Online,Finalizada,26
H_HAC_0406,HAC,Centro 2,2023-12-20,2023-12-21,Hybrid,Finalizada,15
P_SEG_0589,SEG,Centro 2,2023-12-20,2023-12-21,In-person,Finalizada,18
H_SEG_0594,SEG,Centro 5,2023-12-20,2023-12-22,Hybrid,Finalizada,19
H_PRI_0492,PRI,Centro 1,2023-12-20,2023-12-23,Hybrid,Finalizada,19
P_HOT_0339,HOT,Centro 5,2023-12-20,2023-12-24,In-person,Finalizada,14
H_ING_0303,ING,Centro 1,2023-12-20,2023-12-25,Hybrid,Finalizada,23
H_PRO_0281,PRO,Centro 4,2023-12-20,2023-12-26,Hybrid,Finalizada,18
E_EXC_0500,EXC,Centro 4,2023-12-20,2023-12-28,Online,Finalizada,30
E_EXC_0498,EXC,Centro 2,2023-12-20,2023-12-29,Online,Finalizada,29
E_PBI_0529,PBI,Centro 2,2023-12-20,2023-12-31,Online,Finalizada,12
E_ING_0310,ING,Centro 5,2023-12-20,2024-01-01,Online,Finalizada,25
H_HCP_0385,HCP,Centro 1,2023-12-21,2023-12-25,Hybrid,Finalizada,15
H_PYT_0359,PYT,Centro 2,2023-12-21,2023-12-28,Hybrid,Cancelada,6
P_HAC_0410,HAC,Centro 4,2023-12-25,2023-12-26,In-person,Finalizada,15
P_SCI_0380,SCI,Centro 5,2023-12-25,2023-12-26,In-person,Finalizada,23
P_LOG_0434,LOG,Centro 2,2023-12-25,2023-12-27,In-person,Finalizada,15
P_PRI_0498,PRI,Centro 5,2023-12-25,2023-12-27,In-person,Finalizada,15
P_MNT_0399,MNT,Centro 4,2023-12-25,2023-12-28,In-person,Finalizada,15
H_PRI_0493,PRI,Centro 2,2023-12-25,2023-12-28,Hybrid,Finalizada,24
H_CYB_0533,CYB,Centro 4,2023-12-25,2023-12-29,Hybrid,Finalizada,16
H_PRO_0280,PRO,Centro 2,2023-12-25,2023-12-29,Hybrid,Finalizada,28
H_CYB_0524,CYB,Centro 1,2023-12-25,2023-12-30,Hybrid,Finalizada,20
E_SST_0523,SST,Centro 1,2023-12-25,2023-12-31,Online,Finalizada,19
E_CYB_0526,CYB,Centro 1,2023-12-25,2024-01-01,Online,Finalizada,24
E_PBI_0530,PBI,Centro 2,2023-12-25,2024-01-04,Online,Finalizada,27
E_PYT_0362,PYT,Centro 4,2023-12-25,2024-01-04,Online,Finalizada,27
E_ING_0307,ING,Centro 3,2023-12-25,2024-01-05,Online,Finalizada,22
P_FOR_0358,FOR,Centro 1,2023-12-25,2024-01-07,In-person,Finalizada,21
H_FOR_0361,FOR,Centro 3,2023-12-25,2024-01-12,Hybrid,Finalizada,18
P_GES_0330,GES,Centro 4,2023-12-26,2023-12-28,In-person,Finalizada,21
P_SEG_0596,SEG,Centro 5,2023-12-26,2023-12-28,In-person,Finalizada,14
P_PBI_0534,PBI,Centro 4,2023-12-26,2023-12-29,In-person,Finalizada,11
P_ING_0302,ING,Centro 1,2023-12-26,2023-12-30,In-person,Finalizada,18
P_PBI_0537,PBI,Centro 5,2023-12-26,2023-12-30,In-person,Finalizada,17
H_EXC_0495,EXC,Centro 1,2023-12-26,2023-12-31,Hybrid,Finalizada,25
P_GER_0458,GER,Centro 5,2023-12-26,2024-01-02,In-person,Finalizada,19
H_PYT_0357,PYT,Centro 1,2023-12-26,2024-01-02,Hybrid,Finalizada,20
E_ING_0309,ING,Centro 4,2023-12-26,2024-01-07,Online,Finalizada,20
H_GES_0328,GES,Centro 2,2023-12-27,2023-12-31,Hybrid,Finalizada,17
H_SST_0525,SST,Centro 5,2023-12-27,2024-01-01,Hybrid,Finalizada,15
E_CYB_0525,CYB,Centro 1,2023-12-27,2024-01-02,Online,Finalizada,23
E_ING_0306,ING,Centro 3,2023-12-27,2024-01-07,Online,Finalizada,19
H_HAC_0413,HAC,Centro 5,2024-01-01,2024-01-02,Hybrid,Finalizada,21
P_HCP_0389,HCP,Centro 2,2024-01-01,2024-01-02,In-person,Finalizada,25
P_PRI_0503,PRI,Centro 1,2024-01-01,2024-01-02,In-person,Cancelada,0
P_PRI_0504,PRI,Centro 1,2024-01-01,2024-01-02,In-person,Finalizada,20
P_SEG_0608,SEG,Centro 5,2024-01-01,2024-01-02,In-person,Finalizada,22
P_CYB_0537,CYB,Centro 1,2024-01-01,2024-01-03,In-person,Finalizada,26
P_GES_0336,GES,Centro 4,2024-01-01,2024-01-03,In-person,Finalizada,19
P_INF_0388,INF,Centro 3,2024-01-01,2024-01-03,In-person,Finalizada,20
P_LOG_0443,LOG,Centro 2,2024-01-01,2024-01-03,In-person,Finalizada,21
P_SCI_0386,SCI,Centro 3,2024-01-01,2024-01-03,In-person,Finalizada,14
P_SCI_0387,SCI,Centro 4,2024-01-01,2024-01-03,In-person,Finalizada,19
P_SST_0533,SST,Centro 3,2024-01-01,2024-01-03,In-person,Finalizada,23
P_SST_0539,SST,Centro 5,2024-01-01,2024-01-03,In-person,Finalizada,11
P_VND_0404,VND,Centro 4,2024-01-01,2024-01-03,In-person,Finalizada,12
H_CYB_0548,CYB,Centro 4,2024-01-01,2024-01-04,Hybrid,Finalizada,15
P_CYB_0554,CYB,Centro 5,2024-01-01,2024-01-04,In-person,Finalizada,15
H_HAC_0412,HAC,Centro 5,2024-01-01,2024-01-04,Hybrid,Finalizada,24
H_HCP_0393,HCP,Centro 5,2024-01-01,2024-01-04,Hybrid,Finalizada,19
P_INF_0385,INF,Centro 1,2024-01-01,2024-01-04,In-person,Finalizada,23
P_INF_0390,INF,Centro 4,2024-01-01,2024-01-04,In-person,Finalizada,18
H_LID_0398,LID,Centro 1,2024-01-01,2024-01-04,Hybrid,Finalizada,23
P_MNT_0408,MNT,Centro 4,2024-01-01,2024-01-04,In-person,Finalizada,23
H_SCI_0383,SCI,Centro 2,2024-01-01,2024-01-04,Hybrid,Finalizada,27
H_SEG_0607,SEG,Centro 3,2024-01-01,2024-01-04,Hybrid,Finalizada,20
P_SOC_0255,SOC,Centro 3,2024-01-01,2024-01-04,In-person,Finalizada,23
H_SST_0527,SST,Centro 1,2024-01-01,2024-01-04,Hybrid,Finalizada,21
H_SST_0530,SST,Centro 2,2024-01-01,2024-01-04,Hybrid,Finalizada,20
P_HOT_0343,HOT,Centro 2,2024-01-01,2024-01-05,In-person,Finalizada,19
P_ING_0314,ING,Centro 3,2024-01-01,2024-01-05,In-person,Finalizada,15
P_MNT_0405,MNT,Centro 2,2024-01-01,2024-01-05,In-person,Finalizada,18
P_MNT_0406,MNT,Centro 2,2024-01-01,2024-01-05,In-person,Finalizada,15
H_PBI_0546,PBI,Centro 3,2024-01-01,2024-01-05,Hybrid,Finalizada,19
H_PRO_0292,PRO,Centro 4,2024-01-01,2024-01-05,Hybrid,Finalizada,19
P_PYT_0366,PYT,Centro 4,2024-01-01,2024-01-05,In-person,Finalizada,8
E_SEG_0600,SEG,Centro 1,2024-01-01,2024-01-05,Online,Finalizada,28
H_CYB_0538,CYB,Centro 2,2024-01-01,2024-01-06,Hybrid,Finalizada,22
E_CYB_0539,CYB,Centro 2,2024-01-01,2024-01-07,Online,Finalizada,18
E_VND_0398,VND,Centro 1,2024-01-01,2024-01-08,Online,Finalizada,22
E_LID_0404,LID,Centro 5,2024-01-01,2024-01-09,Online,Finalizada,22
E_PBI_0550,PBI,Centro 5,2024-01-01,2024-01-10,Online,Finalizada,28
E_ING_0313,ING,Centro 2,2024-01-01,2024-01-11,Online,Finalizada,32
E_PRO_0288,PRO,Centro 3,2024-01-01,2024-01-11,Online,Finalizada,19
E_PYT_0364,PYT,Centro 2,2024-01-01,2024-01-11,Online,Finalizada,24
E_ING_0315,ING,Centro 4,2024-01-01,2024-01-12,Online,Finalizada,20
H_FOR_0364,FOR,Centro 3,2024-01-01,2024-01-18,Hybrid,Finalizada,21
H_FOR_0367,FOR,Centro 4,2024-01-01,2024-01-18,Hybrid,Finalizada,19
P_LID_0402,LID,Centro 4,2024-01-02,2024-01-04,In-person,Cancelada,6
P_CYB_0551,CYB,Centro 4,2024-01-02,2024-01-05,In-person,Finalizada,16
P_HOT_0341,HOT,Centro 1,2024-01-02,2024-01-05,In-person,Finalizada,13
P_MNT_0404,MNT,Centro 2,2024-01-02,2024-01-05,In-person,Finalizada,9
P_SST_0534,SST,Centro 3,2024-01-02,2024-01-05,In-person,Finalizada,20
P_VND_0401,VND,Centro 2,2024-01-02,2024-01-05,In-person,Finalizada,21
P_PRO_0295,PRO,Centro 5,2024-01-02,2024-01-06,In-person,Finalizada,23
H_PBI_0542,PBI,Centro 2,2024-01-02,2024-01-07,Hybrid,Finalizada,20
E_CYB_0552,CYB,Centro 4,2024-01-02,2024-01-08,Online,Finalizada,19
E_GES_0335,GES,Centro 3,2024-01-02,2024-01-08,Online,Finalizada,27
E_VND_0403,VND,Centro 4,2024-01-02,2024-01-09,Online,Finalizada,27
E_PYT_0367,PYT,Centro 5,2024-01-02,2024-01-13,Online,Finalizada,18
H_HAC_0411,HAC,Centro 1,2024-01-03,2024-01-04,Hybrid,Finalizada,21
H_PRI_0501,PRI,Centro 1,2024-01-03,2024-01-05,Hybrid,Finalizada,18
P_TUR_0272,TUR,Centro 2,2024-01-03,2024-01-05,In-person,Finalizada,14
P_INF_0389,INF,Centro 3,2024-01-03,2024-01-06,In-person,Finalizada,24
P_ING_0311,ING,Centro 2,2024-01-03,2024-01-07,In-person,Finalizada,15
H_PBI_0549,PBI,Centro 4,2024-01-03,2024-01-08,Hybrid,Finalizada,23
E_PBI_0544,PBI,Centro 3,2024-01-03,2024-01-12,Online,Finalizada,20
P_FOR_0365,FOR,Centro 3,2024-01-03,2024-01-15,In-person,Finalizada,14
E_PYT_0363,PYT,Centro 1,2024-01-03,2024-01-15,Online,Finalizada,21
H_HOT_0342,HOT,Centro 1,2024-01-04,2024-01-09,Hybrid,Finalizada,24
E_SST_0538,SST,Centro 5,2024-01-04,2024-01-10,Online,Finalizada,30
H_SCI_0384,SCI,Centro 2,2024-01-08,2024-01-09,Hybrid,Finalizada,22
P_HCP_0388,HCP,Centro 2,2024-01-08,2024-01-10,In-person,Finalizada,17
P_LOG_0440,LOG,Centro 2,2024-01-08,2024-01-10,In-person,Finalizada,18
H_SCI_0385,SCI,Centro 2,2024-01-08,2024-01-10,Hybrid,Finalizada,23
P_SCI_0388,SCI,Centro 4,2024-01-08,2024-01-10,In-person,Finalizada,17
P_SEG_0599,SEG,Centro 1,2024-01-08,2024-01-10,In-person,Finalizada,21
H_CYB_0543,CYB,Centro 3,2024-01-08,2024-01-11,Hybrid,Finalizada,22
H_CYB_0555,CYB,Centro 5,2024-01-08,2024-01-11,Hybrid,Cancelada,5
H_LID_0403,LID,Centro 4,2024-01-08,2024-01-11,Hybrid,Finalizada,22
P_LID_0401,LID,Centro 4,2024-01-08,2024-01-11,In-person,Finalizada,20
P_LOG_0442,LOG,Centro 2,2024-01-08,2024-01-11,In-person,Finalizada,17
P_LOG_0446,LOG,Centro 4,2024-01-08,2024-01-11,In-person,Finalizada,19
P_PRO_0287,PRO,Centro 3,2024-01-08,2024-01-11,In-person,Finalizada,19
H_SCI_0389,SCI,Centro 5,2024-01-08,2024-01-11,Hybrid,Finalizada,24
P_SST_0528,SST,Centro 1,2024-01-08,2024-01-11,In-person,Finalizada,24
P_TUR_0273,TUR,Centro 3,2024-01-08,2024-01-11,In-person,Finalizada,14
